wlan_radio.signal_dbm
-43
-44
-42
-43
-40
-43
-41
-43
-41
-40
-40
-40
-40
-39
-39
-39
-38
-40
-39
-39
-40
-42
-43
-44
-43
-42
-42
-41
-40
-40
-40
-40
-40
-40
-40
-40
-40
-41
-40
-40
-40
-40
-40
-40
-41
-42
-41
-40
-41
-41
-41
-87
-41
-41
-41
-41
-42
-40
-40
-41
-42
-43
-43
-45
-46
-45
-45
-46
-46
-47
-43
-41
-41
-43
-43
-43
-44
-44
-42
-41
-41
-41
-42
-41
-41
-42
-39
-42
-43
-43
-44
-43
-43
-42
-45
-43
-40
-41
-42
-42
-41
-41
-41
-41
-41
-41
-41
-41
-40
-41
-41
-42
-44
-46
-48
-49
-45
-45
-45
-46
-46
-46
-48
-48
-47
-48
-43
-44
-42
-43
-41
-41
-42
-44
-46
-44
-42
-43
-42
-43
-43
-45
-45
-44
-43
-44
-50
-54
-53
-58
-54
-52
-50
-47
-44
-44
-49
-51
-53
-53
-56
-58
-50
-47
-46
-44
-44
-49
-53
-61
-63
-60
-57
-55
-54
-49
-49
-52
-56
-61
-60
-58
-58
-60
-64
-62
-57
-53
-50
-51
-55
-53
-51
-50
-50
-53
-54
-54
-52
-50
-49
-51
-55
-60
-63
-64
-54
-54
-53
-56
-61
-66
-66
-59
-54
-54
-54
-56
-58
-58
-58
-60
-63
-66
-64
-65
-63
-60
-59
-59
-59
-60
-59
-58
-57
-57
-61
-64
-63
-59
-61
-59
-57
-54
-52
-52
-51
-51
-46
-44
-47
-49
-49
-49
-50
-48
-50
-53
-56
-56
-56
-51
-48
-49
-48
-47
-48
-48
-49
-49
-51
-51
-50
-49
-50
-50
-48
-52
-50
-49
-53
-53
-49
-48
-53
-48
-51
-53
-49
-48
-49
-49
-50
-52
-48
-47
-49
-47
-47
-46
-46
-49
-50
-47
-47
-48
-46
-45
-48
-48
-47
-47
-48
-51
-49
-46
-48
-49
-47
-43
-44
-46
-44
-43
-48
-48
-46
-44
-48
-48
-43
-44
-44
-48
-46
-47
-47
-48
-49
-48
-48
-47
-48
-49
-47
-49
-47
-45
-46
-48
-47
-52
-47
-47
-44
-47
-45
-44
-42
-43
-44
-45
-43
-45
-47
-46
-45
-44
-47
-44
-43
-43
-44
-44
-44
-44
-46
-44
-49
-45
-44
-45
-44
-42
-46
-41
-44
-45
-42
-42
-43
-44
-46
-46
-46
-45
-46
-50
-48
-50
-44
-47
-53
-48
-58
-47
-52
-43
-43
-47
-43
-45
-44
-43
-44
-46
-44
-43
-42
-44
-43
-45
-46
-46
-49
-57
-49
-54
-54
-51
-47
-48
-48
-49
-53
-54
-53
-58
-60
-61
-52
-53
-54
-54
-51
-56
-52
-53
-54
-57
-53
-54
-50
-51
-53
-50
-52
-55
-56
-64
-63
-63
-60
-62
-58
-60
-60
-58
-59
-62
-59
-67
-64
-67
-66
-62
-70
-65
-57
-59
-60
-66
-68
-66
-64
-58
-62
-61
-66
-62
-64
-62
-71
-66
-68
-69
-66
-63
-63
-70
-65
-66
-68
-66
-69
-65
-65
-64
-65
-67
-65
-63
-62
-64
-66
-62
-59
-61
-59
-60
-60
-60
-61
-62
-63
-60
-60
-59
-57
-58
-57
-54
-51
-49
-49
-47
-44
-45
-44
-44
-43
-50
-52
-46
-47
-52
-52
-51
-46
-47
-48
-49
-51
-49
-50
-50
-51
-49
-49
-47
-48
-49
-48
-49
-47
-49
-46
-49
-44
-45
-46
-46
-45
-48
-48
-47
-49
-47
-47
-46
-46
-49
-48
-47
-49
-49
-49
-49
-50
-55
-55
-50
-46
-47
-45
-46
-46
-45
-43
-47
-49
-48
-44
-44
-45
-46
-45
-43
-43
-46
-47
-47
-46
-43
-47
-44
-43
-45
-45
-44
-44
-42
-46
-48
-47
-47
-50
-48
-46
-46
-48
-49
-44
-43
-48
-48
-47
-46
-47
-47
-48
-49
-48
-47
-46
-48
-43
-45
-47
-43
-44
-47
-48
-49
-48
-48
-47
-48
-43
-44
-44
-50
-48
-45
-47
-48
-45
-44
-46
-46
-47
-46
-47
-48
-48
-49
-49
-48
-44
-43
-45
-45
-44
-42
-42
-43
-45
-49
-50
-49
-50
-60
-50
-54
-52
-45
-43
-46
-47
-47
-44
-42
-43
-43
-44
-43
-45
-48
-51
-52
-54
-51
-53
-53
-49
-48
-49
-48
-48
-52
-51
-56
-57
-53
-59
-56
-51
-50
-53
-47
-51
-54
-53
-55
-56
-59
-54
-60
-51
-51
-50
-51
-53
-52
-58
-59
-64
-57
-62
-56
-57
-62
-67
-64
-63
-63
-59
-53
-56
-57
-57
-55
-57
-59
-58
-70
-62
-59
-64
-63
-62
-64
-62
-61
-60
-59
-55
-63
-66
-60
-65
-66
-61
-57
-53
-54
-56
-58
-58
-53
-54
-57
-58
-58
-55
-54
-54
-57
-59
-60
-57
-60
-58
-53
-53
-56
-57
-59
-58
-56
-52
-50
-52
-54
-55
-56
-56
-57
-56
-57
-56
-53
-53
-52
-54
-52
-55
-53
-56
-58
-58
-51
-50
-50
-49
-46
-46
-45
-43
-43
-44
-44
-45
-43
-47
-47
-51
-48
-47
-51
-50
-48
-47
-47
-47
-45
-46
-46
-45
-46
-47
-45
-45
-46
-47
-48
-46
-47
-48
-48
-48
-46
-44
-45
-46
-45
-44
-46
-47
-46
-46
-45
-47
-48
-47
-46
-47
-48
-46
-45
-47
-49
-52
-49
-48
-47
-44
-45
-45
-43
-43
-45
-47
-47
-47
-46
-44
-43
-43
-45
-50
-49
-45
-47
-44
-45
-50
