wlan_radio.signal_dbm
-63
-62
-59
-60
-62
-63
-62
-61
-60
-62
-63
-63
-62
-64
-62
-63
-63
-63
-69
-69
-66
-65
-64
-65
-61
-60
-61
-62
-63
-62
-63
-63
-63
-65
-65
-63
-65
-64
-65
-61
-62
-67
-71
-71
-67
-66
-67
-66
-69
-68
-68
-73
-73
-70
-70
-72
-68
-68
-71
-70
-67
-67
-68
-69
-68
-65
-64
-69
-69
-73
-72
-69
-69
-70
-68
-66
-67
-67
-67
-64
-66
-67
-67
-70
-69
-67
-71
-71
-69
-68
-72
-64
-69
-66
-64
-70
-76
-71
-65
-61
-61
-63
-61
-60
-60
-60
-61
-58
-59
-62
-60
-59
-58
-58
-60
-63
-61
-61
-63
-65
-65
-62
-66
-63
-63
-64
-65
-63
-63
-61
-62
-61
-60
-60
-59
-58
-57
-57
-55
-56
-55
-56
-58
-59
-57
-55
-58
-58
-61
-63
-63
-60
-59
-57
-60
-60
-60
-60
-61
-58
-57
-56
-57
-54
-55
-51
-61
-54
-56
-63
-54
-59
-54
-57
-52
-55
-55
-56
-58
-60
-62
-60
-57
-54
-55
-55
-56
-55
-55
-57
-61
-57
-56
-55
-55
-51
-50
-50
-51
-52
-52
-54
-53
-50
-53
-50
-49
-47
-46
-44
-46
-46
-47
-45
-44
-43
-45
-44
-47
-49
-51
-55
-51
-46
-48
-48
-46
-44
-43
-43
-39
-39
-37
-36
-39
-39
-39
-38
-41
-44
-43
-49
-53
-50
-52
-51
-49
-51
-49
-50
-51
-50
-53
-56
-58
-55
-53
-54
-55
-58
-57
-57
-60
-67
-64
-56
-57
-55
-57
-61
-59
-60
-60
-59
-62
-62
-61
-62
-70
-78
-72
-67
-62
-58
-58
-58
-60
-66
-68
-71
-69
-67
-62
-60
-61
-63
-63
-69
-65
-69
-69
-75
-68
-71
-72
-69
-71
-72
-64
-62
-60
-58
-60
-60
-62
-62
-61
-62
-62
-66
-63
-63
-65
-68
-68
-67
-64
-62
-64
-61
-63
-63
-62
-62
-62
-66
-64
-64
-65
-66
-67
-69
-64
-65
-63
-64
-63
-61
-61
-61
-62
-62
-65
-64
-65
-65
-64
-63
-62
-61
-61
-63
-66
-63
-64
-66
-66
-67
-65
-64
-63
-62
-60
-57
-56
-57
-62
-58
-59
-61
-59
-62
-61
-54
-56
-60
-60
-61
-61
-61
-63
-63
-61
-61
-62
-61
-60
-60
-61
-64
-65
-65
-62
-59
-61
-61
-61
-58
-62
-60
-60
-61
-61
-62
-62
-64
-66
-63
-65
-66
-65
-66
-64
-61
-61
-58
-57
-59
-57
-56
-54
-53
-54
-56
-57
-58
-58
-57
-55
-55
-56
-58
-61
-60
-59
-59
-60
-60
-60
-60
-60
-58
-56
-60
-58
-56
-55
-53
-52
-51
-51
-53
-54
-55
-53
-54
-55
-57
-60
-56
-55
-54
-53
-55
-56
-56
-51
-52
-53
-52
-56
-57
-53
-49
-51
-51
-50
-49
-51
-50
-50
-51
-52
-52
-51
-51
-53
-53
-50
-48
-48
-46
-45
-48
-47
-49
-50
-54
-56
-51
-48
-48
-49
-49
-49
-49
-51
-53
-53
-48
-47
-44
-47
-49
-59
-54
-52
-52
-48
-39
-37
-34
-34
-36
-37
-35
-34
-32
-33
-32
-34
-37
-41
-50
-54
