wlan_radio.signal_dbm
-69
-67
-71
-70
-65
-69
-73
-70
-68
-68
-69
-72
-71
-73
-78
-80
-83
-81
-75
-74
-70
-73
-73
-77
-72
-74
-75
-76
-83
-75
-77
-80
-80
-79
-76
-81
-78
-76
-77
-71
-74
-71
-70
-67
-67
-68
-67
-65
-66
-71
-71
-63
-57
-54
-58
-60
-61
-59
-56
-56
-56
-56
-57
-57
-59
-59
-58
-57
-55
-55
-55
-55
-56
-56
-57
-56
-56
-57
-57
-58
-60
-59
-57
-55
-58
-57
-57
-56
-56
-56
-58
-59
-59
-59
-58
-58
-57
-56
-56
-57
-57
-54
-53
-54
-54
-55
-52
-52
-54
-55
-54
-56
-56
-55
-56
-56
-55
-56
-54
-54
-54
-54
-53
-52
-51
-51
-50
-50
-49
-53
-51
-51
-51
-54
-55
-54
-53
-55
-52
-53
-54
-56
-52
-53
-52
-53
-54
-49
-50
-51
-50
-50
-51
-51
-54
-53
-50
-50
-50
-51
-53
-53
-53
-56
-48
-51
-53
-50
-50
-50
-49
-52
-50
-49
-51
-48
-50
-50
-48
-46
-47
-47
-48
-48
-48
-48
-49
-55
-53
-55
-54
-49
-58
-51
-48
-46
-47
-40
-41
-37
-32
-32
-33
-33
-38
-40
-45
-63
-50
-50
-57
-59
-54
-54
-70
-57
-54
-56
-72
-60
-57
-63
-63
-61
-64
-61
-61
-62
-61
-67
-63
-61
-55
-60
-63
-63
-67
-69
-65
-63
-59
-56
-56
-58
-59
-63
-63
-62
-62
-59
-61
-63
-63
-62
-62
-61
-63
-64
-64
-63
-62
-65
-64
-64
-64
-64
-69
-69
-66
-65
-64
-66
-62
-61
-61
-63
-64
-64
-64
-62
-64
-66
-65
-64
-64
-64
-64
-60
-63
-67
-71
-72
-67
-68
-67
-66
-69
-67
-67
-73
-71
-71
-74
-68
-67
-70
-70
-69
-70
-67
-71
-71
-65
-65
-69
-69
-71
-72
-70
-69
-68
-66
-68
-68
-68
-65
-66
-67
-67
-72
-70
-67
-72
-71
-70
-68
-72
-66
-67
-66
-65
-72
-75
-72
-66
-62
-61
-62
-62
-61
-60
-60
-59
-60
-61
-60
-60
-58
-60
-61
-63
-80
-62
-64
-66
-65
-61
-68
-64
-64
-66
-66
-64
-63
-62
-63
-62
-60
-60
-59
-58
-56
-56
-56
-56
-57
-59
-59
-60
-59
-56
-57
-58
-62
-64
-60
-59
-58
-60
-61
-62
-59
-63
-59
-57
-57
-57
-55
-55
-52
-60
-55
-57
-63
-55
-59
-54
-58
-53
-56
-56
-57
-58
-60
-62
-62
-57
-54
-56
-55
-57
-54
-55
-58
-62
-56
-56
-55
-56
-51
-51
-51
-52
-52
-54
-54
-53
-49
-53
-51
-48
-48
-47
-45
-47
-46
-43
-44
-44
-45
-48
-49
-51
-54
-51
-47
-48
-49
-47
-45
-44
-42
-39
-40
-36
-37
-39
-40
-39
-38
-40
-44
-46
-50
-54
-50
-50
-52
-50
-51
-50
-49
-52
-50
-52
-56
-57
-54
-53
-54
-55
-57
-57
-57
-60
-68
-63
-57
-58
-55
-57
-61
-60
-61
-61
-61
-62
-62
-61
-62
-70
-73
-72
-68
-62
-58
-57
-59
-61
-66
-69
-70
-69
-68
-63
-60
-62
-64
-63
-70
-67
-70
-70
-76
-68
-71
-71
-69
-71
-72
-63
-61
-62
-60
-60
-60
-62
-62
-63
-61
-62
-63
-66
-65
-64
-65
-69
-68
-65
-62
-63
-61
-62
-63
-62
-62
-64
-66
-65
-66
-66
-67
-68
-65
-65
-64
-65
-63
-62
-62
-61
-64
-65
-65
-66
-65
-63
-64
-63
-62
-63
-62
-65
-64
-65
-66
-67
-69
-66
-64
-64
-62
-60
-57
-57
-57
-63
-58
-60
-62
-60
-63
-61
-55
-57
-61
-61
-61
-64
-63
-62
-62
-60
-60
-61
-62
-65
-65
-63
-61
-62
-62
-60
-59
-61
-61
-61
-61
-62
-63
-63
-64
-66
-64
-65
-66
-66
-64
-62
-60
-58
-58
-58
-57
-55
-54
-53
-54
-57
-57
-59
-57
-56
-56
-56
-55
-57
-59
-59
-59
-59
-61
-60
-61
-60
-58
-56
-59
-58
-57
-56
-53
-50
-51
-52
-52
-55
-53
-54
-55
-56
-58
-59
-57
-56
-55
-53
-56
-57
-56
-51
-52
-53
-54
-57
-57
-54
-48
-52
-51
-50
-49
-50
-50
-49
-52
-52
-52
-52
-50
-54
-55
-49
-49
-50
-47
-47
-46
-50
-49
-49
-54
-55
-52
-48
-48
-49
-50
-49
-50
-52
-54
-51
-50
-47
-44
-46
-50
-60
-55
-52
-52
-50
-39
-35
-36
-35
-35
-37
-36
-34
-32
-32
-32
-34
-36
-42
-50
-56
-57
-62
-56
-57
-56
-57
-66
-66
-57
-58
-55
-55
-58
-61
-59
-58
-59
-57
-55
-56
-61
-62
-63
-69
-69
-67
-62
-70
-63
-58
-61
-62
