wlan_radio.signal_dbm
-48
-51
-52
-56
-55
-50
-48
-50
-52
-56
-60
-62
-54
-49
-52
-50
-48
-49
-54
-50
-52
-50
-48
-47
-49
-51
-51
-50
-47
-48
-52
-56
-54
-64
-64
-60
-55
-57
-59
-50
-54
-50
-52
-48
-48
-49
-51
-54
-50
-56
-52
-61
-53
-55
-64
-53
-48
-48
-46
-61
-48
-56
-50
-56
-56
-55
-67
-50
-48
-51
-50
-51
-49
-51
-53
-53
-54
-63
-52
-50
-51
-50
-54
-58
-66
-65
-62
-65
-57
-52
-50
-45
-44
-44
-51
-52
-48
-48
-54
-43
-45
-50
-51
-48
-44
-42
-45
-46
-44
-42
-42
-44
-45
-44
-46
-45
-43
-46
-44
-43
-45
-43
-42
-43
-39
-40
-43
-42
-42
-44
-46
-48
-48
-44
-41
-40
-40
-41
-42
-43
-43
-44
-47
-48
-44
-45
-44
-46
-44
-41
-41
-42
-44
-48
-48
-47
-46
-46
-47
-43
-44
-43
-45
-45
-48
-49
-46
-45
-44
-44
-47
-44
-41
-41
-42
-42
-44
-44
-46
-45
-43
-45
-43
-43
-44
-43
-42
-43
-41
-42
-44
-43
-42
-40
-39
-40
-43
-42
-42
-43
-41
-40
-35
-39
-40
-41
-41
-40
-43
-45
-44
-41
-43
-40
-39
-41
-44
-47
-48
-50
-51
-56
-63
-58
-54
-43
-43
-43
-48
-48
-48
-44
-48
-45
-44
-46
-47
-44
-43
-42
-43
-44
-46
-52
-45
-45
-42
-43
-44
-46
-47
-41
-43
-45
-45
-50
-48
-50
-52
